id,order_id,user_id,inventory_item_id,sale_price,status,created_at_order_items,returned_at,shipped_at,delivered_at,first_name,last_name,email,age,city,state,country,zip,latitude,longitude,gender,created_at_users,traffic_source
6505,285640,1153,14198,25.0,Complete,2020-08-09 19:38:16 UTC,,2020-08-12,2020-08-16,Laura,Patterson,scasey@hotmail.com,30,Phoenix,Arizona,USA,85022,43.256206173873366,-102.15774123838408,Male,2019-09-19 12:21:17 UTC,Organic
6760,298641,1153,14453,45.0,Complete,2021-11-29 23:07:28 UTC,,2021-12-03,2021-12-07,Laura,Patterson,scasey@hotmail.com,30,Phoenix,Arizona,USA,85022,43.256206173873366,-102.15774123838408,Male,2019-09-19 12:21:17 UTC,Organic
4464,240429,1153,12157,75.11000061035155,Complete,2020-01-13 23:07:31 UTC,,2020-01-15,2020-01-21,Laura,Patterson,scasey@hotmail.com,30,Phoenix,Arizona,USA,85022,43.256206173873366,-102.15774123838408,Male,2019-09-19 12:21:17 UTC,Organic
3849,156680,1688,11542,14.5,Complete,2021-12-03 07:29:14 UTC,,2021-12-04,2021-12-12,Jeffrey,Mendoza,camachoapril@yahoo.com,22,Prescott,Arizona,USA,86302,44.57761895454346,-102.48477391272282,Male,2021-01-24 05:30:33 UTC,Facebook
1749,119127,1688,9442,24.0,Complete,2020-10-06 16:44:55 UTC,,2020-10-07,2020-10-11,Jeffrey,Mendoza,camachoapril@yahoo.com,22,Prescott,Arizona,USA,86302,44.57761895454346,-102.48477391272282,Male,2021-01-24 05:30:33 UTC,Facebook
1748,114363,1688,9441,70.0,Complete,2020-08-30 22:36:30 UTC,,2020-09-09,2020-09-14,Jeffrey,Mendoza,camachoapril@yahoo.com,22,Prescott,Arizona,USA,86302,44.57761895454346,-102.48477391272282,Male,2021-01-24 05:30:33 UTC,Facebook
256,75755,242,7949,68.0,Complete,2018-06-11 15:10:16 UTC,,2018-06-15,2018-06-18,Lauren,Rangel,hwhite@gregory.com,56,Litchfield Park,Arizona,USA,85340,43.27845449943469,-102.18933584052564,Male,2017-07-07 00:34:56 UTC,Facebook
2456,107314,242,10149,158.0,Complete,2018-02-22 17:20:29 UTC,,2018-02-24,2018-03-03,Lauren,Rangel,hwhite@gregory.com,56,Litchfield Park,Arizona,USA,85340,43.27845449943469,-102.18933584052564,Male,2017-07-07 00:34:56 UTC,Facebook
3496,209897,242,11189,44.209999084472656,Complete,2017-10-07 16:05:17 UTC,,2017-10-13,2017-10-18,Lauren,Rangel,hwhite@gregory.com,56,Litchfield Park,Arizona,USA,85340,43.27845449943469,-102.18933584052564,Male,2017-07-07 00:34:56 UTC,Facebook
4628,200991,242,12321,8.989999771118164,Complete,2018-03-23 00:07:58 UTC,,2018-03-25,2018-03-31,Lauren,Rangel,hwhite@gregory.com,56,Litchfield Park,Arizona,USA,85340,43.27845449943469,-102.18933584052564,Male,2017-07-07 00:34:56 UTC,Facebook
258,96317,244,7951,19.989999771118164,Complete,2017-06-18 06:24:33 UTC,,2017-06-20,2017-06-24,Maria,Cardenas,jonesjennifer@gmail.com,24,Tucson,Arizona,USA,85733,41.99480910181802,-101.86627407198792,Female,2017-10-09 16:25:29 UTC,Organic
5485,311841,244,13178,39.9900016784668,Complete,2018-03-16 04:39:27 UTC,,2018-03-19,2018-03-24,Maria,Cardenas,jonesjennifer@gmail.com,24,Tucson,Arizona,USA,85733,41.99480910181802,-101.86627407198792,Female,2017-10-09 16:25:29 UTC,Organic
6671,355254,244,14364,8.489999771118164,Complete,2019-05-23 13:59:37 UTC,,2019-05-27,2019-05-31,Maria,Cardenas,jonesjennifer@gmail.com,24,Tucson,Arizona,USA,85733,41.99480910181802,-101.86627407198792,Female,2017-10-09 16:25:29 UTC,Organic
4630,216666,244,12323,24.0,Complete,2018-07-26 13:12:42 UTC,,2018-07-27,2018-07-31,Maria,Cardenas,jonesjennifer@gmail.com,24,Tucson,Arizona,USA,85733,41.99480910181802,-101.86627407198792,Female,2017-10-09 16:25:29 UTC,Organic
3488,148686,209,11181,12.989999771118164,Complete,2018-06-02 00:55:05 UTC,,2018-06-04,2018-06-08,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
6666,273862,209,14359,10.890000343322754,Complete,2018-04-03 07:19:17 UTC,,2018-04-05,2018-04-13,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
7730,385399,209,15423,48.0,Complete,2020-02-03 11:33:27 UTC,,2020-02-06,2020-02-10,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
4282,231348,209,11975,278.0,Complete,2018-04-11 19:46:59 UTC,,2018-04-14,2018-04-20,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
7531,355777,209,15224,10.0,Complete,2019-06-21 14:42:13 UTC,,2019-06-23,2019-06-27,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
6879,300143,209,14572,109.98999786376952,Complete,2019-02-20 20:26:36 UTC,,2019-02-23,2019-03-01,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
7593,323483,209,15286,8.989999771118164,Complete,2019-02-12 23:18:24 UTC,,2019-02-15,2019-02-20,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
4912,204674,209,12605,8.989999771118164,Complete,2018-10-18 15:46:23 UTC,,2018-10-22,2018-10-27,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
7137,346274,209,14830,25.0,Complete,2018-08-29 01:28:41 UTC,,2018-09-01,2018-09-06,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
7754,382219,209,15447,59.959999084472656,Complete,2020-08-21 15:54:48 UTC,,2020-08-25,2020-08-31,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
5478,297625,209,13171,19.989999771118164,Complete,2018-05-11 10:12:52 UTC,,2018-05-13,2018-05-18,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
7781,384717,209,15474,39.9900016784668,Complete,2020-10-05 01:42:03 UTC,,2020-10-06,2020-10-15,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
6105,269451,209,13798,59.950000762939446,Complete,2018-09-13 18:23:24 UTC,,2018-09-14,2018-09-20,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
220,63013,209,7913,95.0,Complete,2017-04-21 12:54:10 UTC,,2017-04-26,2017-05-01,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
7372,305289,209,15065,25.0,Complete,2019-04-28 00:13:28 UTC,,2019-04-30,2019-05-04,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
6405,255183,209,14098,26.0,Complete,2018-07-31 07:00:46 UTC,,2018-08-01,2018-08-07,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
7702,316293,209,15395,64.0,Complete,2020-07-12 03:29:05 UTC,,2020-07-13,2020-07-16,Andrea,Ritter,mauricemiller@gmail.com,26,Glendale,Arizona,USA,85302,43.25854973200372,-102.15503974713778,Female,2017-07-04 09:15:32 UTC,Email
259,17479,245,7952,59.950000762939446,Complete,2018-04-14 19:26:09 UTC,,2018-04-16,2018-04-21,Mackenzie,Tucker,halljoseph@yahoo.com,66,Goodyear,Arizona,USA,85338,43.27484649035258,-102.17955643336622,Male,2017-07-06 23:22:12 UTC,Search
3497,141690,245,11190,10.619999885559082,Complete,2018-02-24 09:09:02 UTC,,2018-02-27,2018-03-03,Mackenzie,Tucker,halljoseph@yahoo.com,66,Goodyear,Arizona,USA,85338,43.27484649035258,-102.17955643336622,Male,2017-07-06 23:22:12 UTC,Search
260,48014,246,7953,72.0,Complete,2017-07-11 16:16:34 UTC,,2017-07-12,2017-07-17,Thomas,Dalton,richardgina@hotmail.com,30,Phoenix,Arizona,USA,85034,43.40302499654206,-101.97465485711392,Male,2017-07-10 05:43:11 UTC,Search
3498,138303,246,11191,75.11000061035155,Complete,2018-01-07 15:40:13 UTC,,2018-01-10,2018-01-14,Thomas,Dalton,richardgina@hotmail.com,30,Phoenix,Arizona,USA,85034,43.40302499654206,-101.97465485711392,Male,2017-07-10 05:43:11 UTC,Search
4631,240504,246,12324,32.0,Complete,2018-12-25 03:11:10 UTC,,2018-12-26,2018-12-30,Thomas,Dalton,richardgina@hotmail.com,30,Phoenix,Arizona,USA,85034,43.40302499654206,-101.97465485711392,Male,2017-07-10 05:43:11 UTC,Search
2507,158609,405,10200,84.5,Complete,2018-06-29 08:05:35 UTC,,2018-07-01,2018-07-04,Danielle,Knapp,bellchristine@yahoo.com,66,Sahuarita,Arizona,USA,85629,41.93162564638872,-100.88743018054464,Female,2017-12-02 22:00:34 UTC,Search
426,100777,405,8119,99.98999786376952,Complete,2018-10-23 19:00:15 UTC,,2018-10-25,2018-10-31,Danielle,Knapp,bellchristine@yahoo.com,66,Sahuarita,Arizona,USA,85629,41.93162564638872,-100.88743018054464,Female,2017-12-02 22:00:34 UTC,Search
3528,151237,369,11221,13.989999771118164,Complete,2018-03-31 22:59:01 UTC,,2018-04-06,2018-04-11,Patrick,Gilmore,wheelerlaura@molina.info,47,Avondale,Arizona,USA,85323,43.26772801293745,-102.1803072275699,Female,2018-08-10 21:25:13 UTC,Organic
4317,187065,369,12010,20.0,Complete,2019-01-25 11:46:33 UTC,,2019-01-26,2019-01-30,Patrick,Gilmore,wheelerlaura@molina.info,47,Avondale,Arizona,USA,85323,43.26772801293745,-102.1803072275699,Female,2018-08-10 21:25:13 UTC,Organic
5240,247659,369,12933,59.9900016784668,Complete,2019-02-08 16:41:10 UTC,,2019-02-10,2019-02-16,Patrick,Gilmore,wheelerlaura@molina.info,47,Avondale,Arizona,USA,85323,43.26772801293745,-102.1803072275699,Female,2018-08-10 21:25:13 UTC,Organic
5719,262867,369,13412,25.0,Complete,2019-07-08 20:30:36 UTC,,2019-07-10,2019-07-15,Patrick,Gilmore,wheelerlaura@molina.info,47,Avondale,Arizona,USA,85323,43.26772801293745,-102.1803072275699,Female,2018-08-10 21:25:13 UTC,Organic
392,109188,369,8085,64.0,Complete,2018-08-15 17:04:35 UTC,,2018-08-17,2018-08-21,Patrick,Gilmore,wheelerlaura@molina.info,47,Avondale,Arizona,USA,85323,43.26772801293745,-102.1803072275699,Female,2018-08-10 21:25:13 UTC,Organic
6418,278309,369,14111,102.5,Complete,2019-04-25 18:21:24 UTC,,2019-04-27,2019-05-02,Patrick,Gilmore,wheelerlaura@molina.info,47,Avondale,Arizona,USA,85323,43.26772801293745,-102.1803072275699,Female,2018-08-10 21:25:13 UTC,Organic
4934,212080,318,12627,10.0,Complete,2018-07-08 09:25:39 UTC,,2018-07-12,2018-07-17,Brandon,Miller,joneseric@yahoo.com,31,Phoenix,Arizona,USA,85086,43.269876147623314,-102.15264761249048,Male,2018-01-31 09:44:50 UTC,Facebook
5713,247283,318,13406,18.0,Complete,2018-06-22 17:09:17 UTC,,2018-06-25,2018-07-01,Brandon,Miller,joneseric@yahoo.com,31,Phoenix,Arizona,USA,85086,43.269876147623314,-102.15264761249048,Male,2018-01-31 09:44:50 UTC,Facebook
339,65128,318,8032,39.9900016784668,Complete,2018-02-05 02:46:03 UTC,,2018-02-08,2018-02-13,Brandon,Miller,joneseric@yahoo.com,31,Phoenix,Arizona,USA,85086,43.269876147623314,-102.15264761249048,Male,2018-01-31 09:44:50 UTC,Facebook
2480,176153,318,10173,6.070000171661377,Complete,2018-08-03 15:20:29 UTC,,2018-08-06,2018-08-10,Brandon,Miller,joneseric@yahoo.com,31,Phoenix,Arizona,USA,85086,43.269876147623314,-102.15264761249048,Male,2018-01-31 09:44:50 UTC,Facebook
3940,159212,318,11633,53.0,Complete,2018-07-01 19:24:51 UTC,,2018-07-03,2018-07-10,Brandon,Miller,joneseric@yahoo.com,31,Phoenix,Arizona,USA,85086,43.269876147623314,-102.15264761249048,Male,2018-01-31 09:44:50 UTC,Facebook
4935,198338,331,12628,49.9900016784668,Complete,2018-11-16 16:15:38 UTC,,2018-11-23,2018-11-28,Mark,Hickman,timothy67@hotmail.com,24,Yuma,Arizona,USA,85364,42.5962580868552,-104.62424000128004,Male,2018-05-07 19:15:54 UTC,Search
352,14866,331,8045,60.0,Complete,2018-08-21 08:31:41 UTC,,2018-08-22,2018-08-27,Mark,Hickman,timothy67@hotmail.com,24,Yuma,Arizona,USA,85364,42.5962580868552,-104.62424000128004,Male,2018-05-07 19:15:54 UTC,Search
3068,173618,331,10761,37.97999954223633,Complete,2017-10-24 11:05:48 UTC,,2017-10-26,2017-10-29,Mark,Hickman,timothy67@hotmail.com,24,Yuma,Arizona,USA,85364,42.5962580868552,-104.62424000128004,Male,2018-05-07 19:15:54 UTC,Search
5237,253300,357,12930,87.05000305175781,Complete,2018-05-29 17:16:45 UTC,,2018-06-01,2018-06-06,Carrie,Gregory,aharrison@sawyer-kim.com,52,Phoenix,Arizona,USA,85027,43.29483683701977,-102.1944267067516,Male,2018-06-01 02:34:25 UTC,Search
5503,229222,357,13196,39.9900016784668,Complete,2019-02-06 02:10:40 UTC,,2019-02-08,2019-02-11,Carrie,Gregory,aharrison@sawyer-kim.com,52,Phoenix,Arizona,USA,85027,43.29483683701977,-102.1944267067516,Male,2018-06-01 02:34:25 UTC,Search
5923,306162,357,13616,39.9900016784668,Complete,2018-06-30 04:40:05 UTC,,2018-07-05,2018-07-08,Carrie,Gregory,aharrison@sawyer-kim.com,52,Phoenix,Arizona,USA,85027,43.29483683701977,-102.1944267067516,Male,2018-06-01 02:34:25 UTC,Search
6266,315421,357,13959,68.0,Complete,2018-10-31 05:39:24 UTC,,2018-11-02,2018-11-07,Carrie,Gregory,aharrison@sawyer-kim.com,52,Phoenix,Arizona,USA,85027,43.29483683701977,-102.1944267067516,Male,2018-06-01 02:34:25 UTC,Search
6416,258218,357,14109,69.98999786376953,Complete,2018-07-18 18:04:22 UTC,,2018-07-20,2018-07-26,Carrie,Gregory,aharrison@sawyer-kim.com,52,Phoenix,Arizona,USA,85027,43.29483683701977,-102.1944267067516,Male,2018-06-01 02:34:25 UTC,Search
6417,341379,357,14110,59.950000762939446,Complete,2019-03-23 16:37:45 UTC,,2019-03-27,2019-04-01,Carrie,Gregory,aharrison@sawyer-kim.com,52,Phoenix,Arizona,USA,85027,43.29483683701977,-102.1944267067516,Male,2018-06-01 02:34:25 UTC,Search
379,16405,357,8072,29.989999771118164,Complete,2018-08-28 08:06:39 UTC,,2018-09-01,2018-09-06,Carrie,Gregory,aharrison@sawyer-kim.com,52,Phoenix,Arizona,USA,85027,43.29483683701977,-102.1944267067516,Male,2018-06-01 02:34:25 UTC,Search
3522,168506,357,11215,54.9900016784668,Complete,2018-01-02 06:41:44 UTC,,2018-01-03,2018-01-07,Carrie,Gregory,aharrison@sawyer-kim.com,52,Phoenix,Arizona,USA,85027,43.29483683701977,-102.1944267067516,Male,2018-06-01 02:34:25 UTC,Search
4313,178809,357,12006,58.0,Complete,2018-04-27 18:01:26 UTC,,2018-05-01,2018-05-04,Carrie,Gregory,aharrison@sawyer-kim.com,52,Phoenix,Arizona,USA,85027,43.29483683701977,-102.1944267067516,Male,2018-06-01 02:34:25 UTC,Search
6406,297358,213,14099,24.0,Complete,2019-03-01 02:56:53 UTC,,2019-03-03,2019-03-08,Mario,Norton,hjordan@hotmail.com,69,Avondale,Arizona,USA,85323,43.28521889277078,-102.1844515352909,Male,2017-11-22 15:49:22 UTC,Facebook
3036,163922,213,10729,11.989999771118164,Complete,2017-07-17 13:44:49 UTC,,2017-07-19,2017-07-25,Mario,Norton,hjordan@hotmail.com,69,Avondale,Arizona,USA,85323,43.28521889277078,-102.1844515352909,Male,2017-11-22 15:49:22 UTC,Facebook
3917,229534,213,11610,68.0,Complete,2017-10-31 21:51:58 UTC,,2017-11-05,2017-11-08,Mario,Norton,hjordan@hotmail.com,69,Avondale,Arizona,USA,85323,43.28521889277078,-102.1844515352909,Male,2017-11-22 15:49:22 UTC,Facebook
5910,287607,213,13603,20.989999771118164,Complete,2017-12-31 18:39:36 UTC,,2018-01-02,2018-01-07,Mario,Norton,hjordan@hotmail.com,69,Avondale,Arizona,USA,85323,43.28521889277078,-102.1844515352909,Male,2017-11-22 15:49:22 UTC,Facebook
224,13693,213,7917,24.0,Complete,2018-03-25 02:59:37 UTC,,2018-03-29,2018-04-03,Mario,Norton,hjordan@hotmail.com,69,Avondale,Arizona,USA,85323,43.28521889277078,-102.1844515352909,Male,2017-11-22 15:49:22 UTC,Facebook
6249,265423,213,13942,99.5,Complete,2018-12-23 00:35:54 UTC,,2018-12-25,2019-01-03,Mario,Norton,hjordan@hotmail.com,69,Avondale,Arizona,USA,85323,43.28521889277078,-102.1844515352909,Male,2017-11-22 15:49:22 UTC,Facebook
7327,386083,86,15020,8.989999771118164,Complete,2018-04-29 08:35:00 UTC,,2018-05-02,2018-05-07,Timothy,Miller,haley84@brown-king.biz,46,Chandler,Arizona,USA,85226,43.28730100442453,-101.93677419255523,Female,2017-03-02 06:59:07 UTC,Search
2404,176559,86,10097,148.0,Complete,2017-06-20 17:25:08 UTC,,2017-06-23,2017-06-27,Timothy,Miller,haley84@brown-king.biz,46,Chandler,Arizona,USA,85226,43.28730100442453,-101.93677419255523,Female,2017-03-02 06:59:07 UTC,Search
6241,294779,86,13934,36.9900016784668,Complete,2018-01-19 21:24:56 UTC,,2018-01-21,2018-01-24,Timothy,Miller,haley84@brown-king.biz,46,Chandler,Arizona,USA,85226,43.28730100442453,-101.93677419255523,Female,2017-03-02 06:59:07 UTC,Search
4264,198419,86,11957,13.600000381469728,Complete,2017-09-27 06:57:56 UTC,,2017-09-29,2017-10-03,Timothy,Miller,haley84@brown-king.biz,46,Chandler,Arizona,USA,85226,43.28730100442453,-101.93677419255523,Female,2017-03-02 06:59:07 UTC,Search
6966,313187,86,14659,25.89999961853028,Complete,2018-05-15 05:50:27 UTC,,2018-05-16,2018-05-21,Timothy,Miller,haley84@brown-king.biz,46,Chandler,Arizona,USA,85226,43.28730100442453,-101.93677419255523,Female,2017-03-02 06:59:07 UTC,Search
4892,213719,86,12585,59.950000762939446,Complete,2017-06-08 03:03:03 UTC,,2017-06-10,2017-06-15,Timothy,Miller,haley84@brown-king.biz,46,Chandler,Arizona,USA,85226,43.28730100442453,-101.93677419255523,Female,2017-03-02 06:59:07 UTC,Search
7126,376687,86,14819,42.43999862670898,Complete,2017-11-22 10:48:03 UTC,,2017-11-26,2017-12-01,Timothy,Miller,haley84@brown-king.biz,46,Chandler,Arizona,USA,85226,43.28730100442453,-101.93677419255523,Female,2017-03-02 06:59:07 UTC,Search
94,92942,86,3827,147.1300048828125,Complete,2017-09-18 21:21:58 UTC,,2017-09-21,2017-09-25,Timothy,Miller,haley84@brown-king.biz,46,Chandler,Arizona,USA,85226,43.28730100442453,-101.93677419255523,Female,2017-03-02 06:59:07 UTC,Search
5221,291105,247,12914,14.409999847412108,Complete,2019-03-04 02:57:01 UTC,,2019-03-05,2019-03-13,Sheri,Stewart,mileswhitney@yahoo.com,58,Phoenix,Arizona,USA,85040,43.37589258837702,-102.09239456536018,Female,2017-12-20 03:10:18 UTC,Email
261,60627,247,7954,12.399999618530272,Complete,2017-07-24 21:51:41 UTC,,2017-07-30,2017-08-04,Sheri,Stewart,mileswhitney@yahoo.com,58,Phoenix,Arizona,USA,85040,43.37589258837702,-102.09239456536018,Female,2017-12-20 03:10:18 UTC,Email
5914,316840,247,13607,15.0,Complete,2018-03-02 17:20:37 UTC,,2018-03-04,2018-03-09,Sheri,Stewart,mileswhitney@yahoo.com,58,Phoenix,Arizona,USA,85040,43.37589258837702,-102.09239456536018,Female,2017-12-20 03:10:18 UTC,Email
2458,171935,247,10151,28.0,Complete,2017-12-28 08:32:08 UTC,,2018-01-01,2018-01-05,Sheri,Stewart,mileswhitney@yahoo.com,58,Phoenix,Arizona,USA,85040,43.37589258837702,-102.09239456536018,Female,2017-12-20 03:10:18 UTC,Email
3499,190782,247,11192,22.0,Complete,2018-05-02 05:53:02 UTC,,2018-05-04,2018-05-08,Sheri,Stewart,mileswhitney@yahoo.com,58,Phoenix,Arizona,USA,85040,43.37589258837702,-102.09239456536018,Female,2017-12-20 03:10:18 UTC,Email
6253,252234,247,13946,9.020000457763674,Complete,2019-02-28 05:01:05 UTC,,2019-03-02,2019-03-08,Sheri,Stewart,mileswhitney@yahoo.com,58,Phoenix,Arizona,USA,85040,43.37589258837702,-102.09239456536018,Female,2017-12-20 03:10:18 UTC,Email
4290,238271,247,11983,14.760000228881836,Complete,2017-12-17 09:06:17 UTC,,2017-12-21,2017-12-25,Sheri,Stewart,mileswhitney@yahoo.com,58,Phoenix,Arizona,USA,85040,43.37589258837702,-102.09239456536018,Female,2017-12-20 03:10:18 UTC,Email
1046,130652,1006,8739,39.9900016784668,Complete,2019-08-10 09:46:37 UTC,,2019-08-11,2019-08-15,Brandon,Walker,michellemiles@yahoo.com,66,Phoenix,Arizona,USA,85068,43.27862813152231,-102.20001594020503,Female,2020-02-14 19:13:24 UTC,Search
1047,128481,1006,8740,15.989999771118164,Complete,2019-06-01 22:56:01 UTC,,2019-06-05,2019-06-09,Brandon,Walker,michellemiles@yahoo.com,66,Phoenix,Arizona,USA,85068,43.27862813152231,-102.20001594020503,Female,2020-02-14 19:13:24 UTC,Search
2699,185353,1006,10392,50.9900016784668,Complete,2019-12-21 17:20:10 UTC,,2019-12-23,2019-12-26,Brandon,Walker,michellemiles@yahoo.com,66,Phoenix,Arizona,USA,85068,43.27862813152231,-102.20001594020503,Female,2020-02-14 19:13:24 UTC,Search
3679,216273,1006,11372,64.0,Complete,2020-05-13 11:21:53 UTC,,2020-05-14,2020-05-18,Brandon,Walker,michellemiles@yahoo.com,66,Phoenix,Arizona,USA,85068,43.27862813152231,-102.20001594020503,Female,2020-02-14 19:13:24 UTC,Search
3656,233133,930,11349,69.98999786376953,Complete,2020-08-20 14:44:32 UTC,,2020-08-21,2020-08-27,Jennifer,Alexander,josephcontreras@martinez-hebert.org,48,Phoenix,Arizona,USA,85018,43.49945926326673,-101.7496682270332,Female,2019-11-09 05:32:10 UTC,Organic
968,99365,930,8661,39.9900016784668,Complete,2019-04-29 12:39:39 UTC,,2019-05-01,2019-05-08,Jennifer,Alexander,josephcontreras@martinez-hebert.org,48,Phoenix,Arizona,USA,85018,43.49945926326673,-101.7496682270332,Female,2019-11-09 05:32:10 UTC,Organic
2674,182145,930,10367,28.5,Complete,2019-06-18 04:49:53 UTC,,2019-06-22,2019-06-28,Jennifer,Alexander,josephcontreras@martinez-hebert.org,48,Phoenix,Arizona,USA,85018,43.49945926326673,-101.7496682270332,Female,2019-11-09 05:32:10 UTC,Organic
4056,228497,878,11749,7.989999771118163,Complete,2019-06-22 23:39:05 UTC,,2019-06-24,2019-06-30,Molly,Compton,nicolebryant@hotmail.com,72,Phoenix,Arizona,USA,85015,43.45427491274748,-102.09066961787224,Female,2019-08-29 21:25:01 UTC,Email
6730,295189,878,14423,12.989999771118164,Complete,2020-06-11 20:21:00 UTC,,2020-06-13,2020-06-17,Molly,Compton,nicolebryant@hotmail.com,72,Phoenix,Arizona,USA,85015,43.45427491274748,-102.09066961787224,Female,2019-08-29 21:25:01 UTC,Email
4752,233956,878,12445,13.989999771118164,Complete,2019-07-16 15:45:24 UTC,,2019-07-20,2019-07-24,Molly,Compton,nicolebryant@hotmail.com,72,Phoenix,Arizona,USA,85015,43.45427491274748,-102.09066961787224,Female,2019-08-29 21:25:01 UTC,Email
7023,331468,878,14716,9.899999618530272,Complete,2021-04-26 15:34:24 UTC,,2021-04-29,2021-05-03,Molly,Compton,nicolebryant@hotmail.com,72,Phoenix,Arizona,USA,85015,43.45427491274748,-102.09066961787224,Female,2019-08-29 21:25:01 UTC,Email
5326,266141,878,13019,12.989999771118164,Complete,2020-07-19 18:18:47 UTC,,2020-07-23,2020-07-28,Molly,Compton,nicolebryant@hotmail.com,72,Phoenix,Arizona,USA,85015,43.45427491274748,-102.09066961787224,Female,2019-08-29 21:25:01 UTC,Email
5791,321169,878,13484,11.949999809265137,Complete,2020-09-17 04:57:01 UTC,,2020-09-18,2020-09-22,Molly,Compton,nicolebryant@hotmail.com,72,Phoenix,Arizona,USA,85015,43.45427491274748,-102.09066961787224,Female,2019-08-29 21:25:01 UTC,Email
7307,346214,878,15000,12.0,Complete,2021-05-12 15:00:12 UTC,,2021-05-14,2021-05-18,Molly,Compton,nicolebryant@hotmail.com,72,Phoenix,Arizona,USA,85015,43.45427491274748,-102.09066961787224,Female,2019-08-29 21:25:01 UTC,Email
913,52633,878,8606,29.950000762939453,Complete,2019-11-25 02:00:12 UTC,,2019-11-27,2019-12-01,Molly,Compton,nicolebryant@hotmail.com,72,Phoenix,Arizona,USA,85015,43.45427491274748,-102.09066961787224,Female,2019-08-29 21:25:01 UTC,Email
6479,307478,878,14172,109.98999786376952,Complete,2020-09-18 05:28:01 UTC,,2020-09-21,2020-09-25,Molly,Compton,nicolebryant@hotmail.com,72,Phoenix,Arizona,USA,85015,43.45427491274748,-102.09066961787224,Female,2019-08-29 21:25:01 UTC,Email
3195,204085,878,10888,83.36000061035155,Complete,2020-04-24 21:57:43 UTC,,2020-04-27,2020-05-01,Molly,Compton,nicolebryant@hotmail.com,72,Phoenix,Arizona,USA,85015,43.45427491274748,-102.09066961787224,Female,2019-08-29 21:25:01 UTC,Email
4397,269424,796,12090,50.0,Complete,2019-12-14 00:35:33 UTC,,2019-12-17,2019-12-23,Lisa,Norton,amcclain@kelly.biz,34,Phoenix,Arizona,USA,85037,43.25960404618047,-102.1797047667457,Male,2019-02-14 23:43:52 UTC,Organic
830,124038,796,8523,68.0,Complete,2019-02-06 08:16:18 UTC,,2019-02-09,2019-02-12,Lisa,Norton,amcclain@kelly.biz,34,Phoenix,Arizona,USA,85037,43.25960404618047,-102.1797047667457,Male,2019-02-14 23:43:52 UTC,Organic
5572,261615,796,13265,59.950000762939446,Complete,2020-02-28 22:03:34 UTC,,2020-03-02,2020-03-07,Lisa,Norton,amcclain@kelly.biz,34,Phoenix,Arizona,USA,85037,43.25960404618047,-102.1797047667457,Male,2019-02-14 23:43:52 UTC,Organic
