id,order_id,sale_price,status,created_at_order_items,returned_at,shipped_at,delivered_at,user_id,first_name,last_name,email,age,city,state,country,zip,latitude,longitude,gender,created_at_users,traffic_source
1992,140335.0,119.9499969482422,Complete,2020-11-09 17:35:44 UTC,,2020-11-10,2020-11-14,483,Laura,Wilson,christopher41@hotmail.com,35,Tucson,Arizona,USA,85740,41.94805779561189,-101.90141530724038,Male,2020-11-24 11:16:25 UTC,Search
1994,125919.0,39.9900016784668,Complete,2021-11-05 07:07:26 UTC,,2021-11-07,2021-11-11,1821,Dillon,Williams,smithmark@anderson-jenkins.biz,71,Phoenix,Arizona,USA,85044,43.3654549303198,-101.96722859897156,Female,2020-12-02 03:06:48 UTC,Display
1996,125499.0,6.070000171661377,Complete,2021-05-14 21:36:37 UTC,,2021-05-17,2021-05-21,1305,David,Harrison,rpatterson@gmail.com,51,Mesa,Arizona,USA,85274,43.30639489081309,-102.170031806219,Male,2018-09-19 00:49:12 UTC,Email
1997,30530.0,34.0,Complete,2018-11-23 00:03:09 UTC,,2018-11-25,2018-11-29,892,Desiree,Benitez,joann81@christensen.com,54,Apache Junction,Arizona,USA,85219,43.3653644517562,-101.26408305796387,Male,2017-02-28 16:40:23 UTC,Search
1998,250096.0,20.0,Complete,2019-01-17 06:18:37 UTC,,2017-05-31,2017-06-04,3750,Kevin,Anderson,iglover@weaver-butler.com,66,Chandler,Arizona,USA,85246,43.28917093751561,-102.1678724599752,Female,2021-02-06 00:14:35 UTC,Display
2002,214449.0,12.0,Complete,2020-11-24 19:11:23 UTC,,2020-11-25,2020-11-29,1621,Ethan,Smith,lkhan@palmer.com,96,Scottsdale,Arizona,USA,85251,43.45012236201445,-101.80376228983748,Female,2020-10-10 11:38:26 UTC,Organic
2008,177070.0,64.0,Complete,2021-03-20 13:41:42 UTC,,2021-03-21,2021-03-24,322,Christina,Sanchez,mcbridesara@tucker-garcia.com,96,Lake Havasu City,Arizona,USA,86403,43.31095130583354,-102.17174021343642,Male,2021-07-10 19:39:20 UTC,Facebook
2011,80903.0,43.9900016784668,Complete,2020-12-30 12:22:22 UTC,,2021-01-01,2021-01-05,3034,Brittney,Wells,garzalisa@webb.com,26,Gilbert,Arizona,USA,85233,43.4486817559688,-102.1663520953352,Male,2016-06-01 03:00:39 UTC,Facebook
2013,120864.0,59.9900016784668,Complete,2021-03-01 19:35:34 UTC,,2021-03-03,2021-03-12,703,Julie,Benson,nparsons@hotmail.com,42,Tucson,Arizona,USA,85724,42.23427784437228,-100.90867205882124,Male,2018-12-21 12:17:50 UTC,Search
2014,337918.0,12.989999771118164,Complete,2021-07-16 15:10:09 UTC,,2021-07-25,2021-07-31,1458,Jeffrey,Brown,stephaniewalker@hotmail.com,22,Douglas,Arizona,USA,85607,41.5782531873177,-99.89403970892168,Male,2019-10-24 19:08:48 UTC,Search
2020,129528.0,39.9900016784668,Complete,2021-07-13 23:01:48 UTC,,2021-07-17,2021-07-21,1574,Janet,Smith,deborahrobinson@torres-king.net,26,Tucson,Arizona,USA,85732,42.04938083117502,-100.70593284407724,Male,2017-06-28 16:46:42 UTC,Facebook
2025,116405.0,54.0,Complete,2020-11-08 12:44:26 UTC,,2020-11-09,2020-11-14,3111,Valerie,Davis,josephkyle@yahoo.com,84,Phoenix,Arizona,USA,85004,43.279363559735565,-102.22270520135544,Female,2020-05-26 08:08:06 UTC,Organic
2028,256251.0,75.11000061035155,Complete,2020-03-11 21:39:06 UTC,,2020-03-13,2020-03-18,1921,Michael,Freeman,rebecca15@weber-wilson.com,42,Phoenix,Arizona,USA,85016,43.248758386342445,-102.16187119582072,Female,2016-09-01 19:03:42 UTC,Search
2036,277150.0,45.0,Complete,2020-07-07 22:02:10 UTC,,2020-07-05,2020-07-10,1894,David,Simpson,mfowler@smith.org,61,Scottsdale,Arizona,USA,85256,43.50294035462507,-101.80889334841576,Female,2020-05-09 01:34:34 UTC,Search
2042,171193.0,39.9900016784668,Complete,2020-06-29 23:52:06 UTC,,2020-07-01,2020-07-05,1675,Anna,Rangel,jameshenderson@yahoo.com,73,Mesa,Arizona,USA,85211,43.44132404797253,-101.86040888526264,Female,2021-02-20 02:50:45 UTC,Organic
2043,135598.0,13.989999771118164,Complete,2019-08-23 14:42:49 UTC,,2019-08-26,2019-09-01,1236,Pamela,Simpson,mark39@yahoo.com,54,Fountain Hills,Arizona,USA,85268,43.29379262731079,-102.15350578871374,Male,2019-05-07 00:53:08 UTC,Facebook
2044,220289.0,37.5,Complete,2017-03-27 00:12:18 UTC,,2017-04-04,2017-04-08,3726,Brenda,Clements,ejohnson@hernandez-gonzales.com,31,Mesa,Arizona,USA,85215,43.4385106846406,-101.73834587166336,Male,2020-02-17 07:11:45 UTC,Organic
2049,379684.0,49.5,Complete,2019-08-15 12:22:14 UTC,,2019-08-18,2019-08-21,3410,Ryan,Lozano,andrewanderson@henry-gross.com,22,Glendale,Arizona,USA,85304,43.28617920695357,-102.21413438480444,Female,2021-01-15 06:54:10 UTC,Organic
2053,32069.0,54.950000762939446,Complete,2017-08-30 01:01:27 UTC,,2017-09-03,2017-09-07,2842,Tina,Brown,natalie57@gmail.com,68,Yuma,Arizona,USA,85364,42.62760197874619,-104.6716772549846,Female,2018-01-21 18:36:08 UTC,Email
2056,139088.0,59.9900016784668,Complete,2019-10-27 22:42:57 UTC,,2019-10-30,2019-11-03,2285,Stanley,Wright,hernandezpatricia@hotmail.com,47,Apache Junction,Arizona,USA,85220,43.39385700212898,-101.51290025987502,Male,2020-05-03 23:19:19 UTC,Email
2059,131573.0,11.989999771118164,Complete,2020-02-14 19:36:58 UTC,,2020-02-18,2020-02-23,1521,Jocelyn,Ward,martindustin@boyd.info,66,Tucson,Arizona,USA,85717,41.99454402279172,-101.89304782145264,Female,2018-06-26 20:16:24 UTC,Search
2060,280062.0,69.98999786376953,Complete,2019-01-07 03:57:29 UTC,,2019-01-11,2019-01-15,3535,Nicolas,Green,awong@mcgrath.com,46,Tempe,Arizona,USA,85285,43.29763523475136,-102.19965212930778,Female,2019-04-21 17:25:37 UTC,Display
2063,144752.0,8.0,Complete,2020-06-07 15:34:38 UTC,,2020-06-09,2020-06-14,740,Jessica,Petersen,atkinsonlinda@yahoo.com,53,Paradise Valley,Arizona,USA,85253,43.366487098442136,-101.95995681419348,Female,2019-12-23 04:37:32 UTC,Organic
2069,38188.0,29.989999771118164,Complete,2019-11-18 08:33:23 UTC,,2019-11-23,2019-11-28,3194,Jeffrey,Mendoza,camachoapril@yahoo.com,53,Prescott,Arizona,USA,86302,44.57761895454346,-102.48477391272282,Female,2021-01-24 05:30:33 UTC,Email
2073,163982.0,64.0,Complete,2021-10-11 23:22:14 UTC,,2018-12-25,2018-12-30,2457,Brenda,Pierce,vhenry@yahoo.com,51,Phoenix,Arizona,USA,85013,43.30861506228979,-102.2149711013946,Male,2019-05-26 23:24:18 UTC,Search
2076,220846.0,39.9900016784668,Complete,2018-08-31 14:31:19 UTC,,2018-09-02,2018-09-06,108,Kerry,White,hensleyalicia@allen-johnson.com,26,Goodyear,Arizona,USA,85338,43.270822129806994,-102.18244318852273,Female,2020-07-04 14:51:13 UTC,Display
2079,304244.0,72.0,Complete,2019-04-22 21:33:07 UTC,,2019-04-21,2019-04-26,3282,Jean,Roberson,jenna60@gmail.com,62,Phoenix,Arizona,USA,85006,43.28758806190845,-102.19740434655708,Male,2019-05-07 07:15:36 UTC,Organic
2081,307348.0,28.0,Complete,2020-01-12 04:30:39 UTC,,2020-01-16,2020-01-21,1148,Marvin,Russell,thomassanders@gmail.com,52,Chandler,Arizona,USA,85244,43.31271698866514,-101.9083988623054,Male,2021-11-24 07:09:56 UTC,Organic
2082,181336.0,109.98999786376952,Cancelled,2019-11-30 18:42:58 UTC,,,,3859,James,Colon,ygutierrez@cannon-smith.org,82,Yuma,Arizona,USA,85367,42.68390948350323,-104.4185917617052,Female,2018-09-30 09:37:21 UTC,Organic
2084,45942.0,72.0,Complete,2019-12-15 08:38:04 UTC,,2019-12-18,2019-12-22,840,Sara,Zamora,davidwatkins@gmail.com,48,Chandler,Arizona,USA,85363,43.26402037619299,-102.15229501055136,Female,2020-05-23 23:47:43 UTC,Organic
2085,255999.0,25.989999771118164,Complete,2020-09-10 13:50:44 UTC,,2020-09-13,2020-09-18,4161,Joshua,Patterson,robin55@hotmail.com,57,Phoenix,Arizona,USA,85085,43.28004707324207,-102.21918379947788,Female,2018-02-09 01:40:23 UTC,Organic
2088,9868.0,22.89999961853028,Complete,2018-10-06 14:29:07 UTC,,2018-10-07,2021-11-02,4001,Keith,Rios,murphymarisa@boyd.com,49,Tempe,Arizona,USA,85283,43.353781311292494,-101.8953341121133,Male,2019-10-06 15:26:48 UTC,Facebook
2090,176394.0,11.520000457763672,Complete,2021-06-08 01:09:07 UTC,,2021-06-11,2021-06-15,3701,Robert,Moody,fbarker@yahoo.com,46,Phoenix,Arizona,USA,85016,43.27368359102657,-102.17175279061212,Female,2021-05-14 20:21:37 UTC,Organic
2098,224732.0,11.899999618530272,Complete,2017-03-01 15:21:54 UTC,,2017-03-05,2017-03-10,587,Jason,Miller,dgarcia@lamb.org,71,Mesa,Arizona,USA,85215,43.45675553618906,-101.74870678331165,Female,2020-09-13 00:43:53 UTC,Facebook
2100,309993.0,15.989999771118164,Complete,2018-12-02 16:23:00 UTC,,2018-12-04,2018-12-10,2925,Catherine,Smith,manuel84@cruz.com,46,Mesa,Arizona,USA,85215,43.48463961654351,-101.72901283428236,Female,2018-01-31 00:20:42 UTC,Organic
2103,178213.0,25.989999771118164,Complete,2021-05-03 17:55:01 UTC,,2019-09-19,2019-09-22,1436,Joseph,Salazar,john68@gmail.com,24,Mesa,Arizona,USA,85202,43.360727986916366,-101.78341838963551,Female,2019-12-20 10:36:57 UTC,Facebook
2109,21460.0,32.9900016784668,Complete,2019-05-18 23:11:17 UTC,,2019-05-20,2019-05-24,281,Joseph,Curry,eric66@sweeney.com,47,Mesa,Arizona,USA,85207,43.41517328435196,-101.76880046493216,Female,2020-11-09 03:00:39 UTC,Search
2113,162248.0,60.0,Complete,2018-03-03 19:33:19 UTC,,2018-03-04,2018-03-09,3451,Teresa,Massey,chambersandrews@wolf.com,81,Phoenix,Arizona,USA,85033,43.27453527129563,-102.22317147151372,Female,2020-07-08 09:55:36 UTC,Facebook
2114,282084.0,6.0,Complete,2019-12-22 20:26:10 UTC,,2019-12-23,2019-12-30,1626,Bruce,Ward,iallen@castaneda-hurley.com,26,Scottsdale,Arizona,USA,85266,43.27528403354767,-102.21878810225424,Male,2020-10-23 03:10:52 UTC,Organic
2119,296286.0,62.0,Complete,2021-10-08 08:57:15 UTC,,2021-10-11,2021-07-31,4029,Jeffrey,Brady,qlong@hotmail.com,22,Gilbert,Arizona,USA,85296,43.30897860838012,-101.76574416889083,Male,2019-09-04 15:00:15 UTC,Search
2125,341971.0,49.9900016784668,Complete,2020-09-19 19:42:35 UTC,,2020-09-22,2020-09-25,243,Steven,Ellis,miguel20@yahoo.com,24,Tucson,Arizona,USA,85711,42.20372497494459,-100.8530101022342,Female,2020-07-09 01:23:30 UTC,Search
2130,243184.0,54.0,Complete,2019-02-24 05:34:29 UTC,,2019-03-01,2019-03-05,2780,Lisa,Taylor,kdaniel@lam.net,24,Tempe,Arizona,USA,85285,43.2928541353963,-102.21466313347015,Male,2020-07-27 17:37:47 UTC,Search
2131,342337.0,49.9900016784668,Complete,2021-08-23 02:14:12 UTC,,2021-08-25,2021-08-29,89,Sabrina,Butler,acox@hotmail.com,31,Phoenix,Arizona,USA,85011,43.28127322542967,-102.17746554994632,Female,2019-06-02 16:43:00 UTC,Search
2136,48689.0,6.070000171661377,Complete,2020-07-27 17:37:44 UTC,,2020-07-31,2020-08-06,3590,Mackenzie,Tucker,nday@gmail.com,24,Goodyear,Arizona,USA,85338,43.27484649035258,-102.17955643336622,Male,2018-04-13 00:43:21 UTC,Email
2139,238121.0,37.97999954223633,Complete,2018-03-15 19:22:48 UTC,,2018-03-21,2018-03-25,2756,Laura,Garza,scottmartin@edwards-hinton.com,72,Tucson,Arizona,USA,85724,42.24824521254493,-100.911526933458,Male,2021-03-15 22:01:38 UTC,Organic
2140,169831.0,34.9900016784668,Complete,2018-01-17 11:29:29 UTC,,2017-12-11,2017-12-14,3801,John,Lee,bmorris@gmail.com,22,Phoenix,Arizona,USA,85009,43.43245770678583,-101.96033664134288,Female,2020-10-23 18:43:47 UTC,Organic
2143,207530.0,68.0,Complete,2019-08-15 09:09:31 UTC,,2019-08-17,2019-08-21,3537,Peter,Davis,nday@gmail.com,52,Goodyear,Arizona,USA,85338,43.27862737015446,-102.18439951905567,Male,2021-05-29 02:48:15 UTC,Email
2145,226219.0,6.96999979019165,Complete,2020-06-18 21:31:43 UTC,,2020-06-23,2020-06-28,4309,James,Cox,mikecox@yahoo.com,24,Nogales,Arizona,USA,85628,41.55837101228073,-100.87900289161048,Male,2016-12-22 22:28:53 UTC,Display
2146,70627.0,26.950000762939453,Complete,2017-07-24 21:51:41 UTC,,2017-07-30,2017-08-04,2915,Ronald,Allen,kellybauer@wheeler-french.com,24,Phoenix,Arizona,USA,85002,43.28577347774188,-102.177650690699,Female,2020-11-06 10:15:22 UTC,Search
2148,74996.0,16.989999771118164,Complete,2021-12-10 23:14:36 UTC,,2021-12-13,2021-12-17,859,Jonathan,Rodriguez,ryan91@erickson.com,26,Mesa,Arizona,USA,85213,43.40593965324704,-101.762938589893,Female,2020-10-15 14:49:52 UTC,Search
2150,204881.0,9.319999694824215,Complete,2021-09-01 14:23:27 UTC,,2021-09-04,2021-09-09,2553,Bruce,Smith,jacksonmary@hotmail.com,56,Gilbert,Arizona,USA,85296,43.35144674269357,-101.77702221432816,Male,2020-10-10 17:29:10 UTC,Search
2159,200564.0,14.550000190734863,Complete,2021-04-26 15:34:24 UTC,,2021-04-29,2021-05-03,921,Robert,Lee,deborahbarker@berry.org,56,Yuma,Arizona,USA,85365,42.73651949699947,-104.4634178037524,Male,2019-04-29 06:39:33 UTC,Organic
2167,170501.0,79.98999786376953,Complete,2021-02-25 17:52:59 UTC,,2021-02-27,2021-03-03,2757,Rebecca,Potter,zsmith@hernandez.com,61,Tucson,Arizona,USA,85730,42.17230486569133,-100.77019675226106,Male,2017-03-31 11:11:41 UTC,Email
2170,269313.0,98.0,Complete,2020-06-08 22:09:10 UTC,,2020-06-11,2020-06-15,3868,James,Collier,meganandrews@wolf.org,79,Phoenix,Arizona,USA,85015,43.44649674644813,-102.11842886408353,Male,2021-07-09 18:56:47 UTC,Search
2172,124443.0,22.0,Complete,2020-01-26 05:17:29 UTC,,2020-01-29,2020-02-01,487,William,Johnson,mboyd@hotmail.com,64,Phoenix,Arizona,USA,85063,43.2519477909136,-102.20320566411904,Female,2017-09-24 11:07:28 UTC,Organic
2175,253917.0,64.0,Cancelled,2019-09-30 20:10:01 UTC,,,,24,Brenda,Olsen,john88@harris.com,69,Avondale,Arizona,USA,85323,43.27093320495419,-102.19363075773508,Male,2019-09-26 00:24:51 UTC,Organic
2178,367778.0,20.0,Complete,2019-09-12 15:41:38 UTC,,2019-09-15,2019-09-20,1041,Patricia,Chavez,rhorton@yahoo.com,24,Phoenix,Arizona,USA,85067,43.27017268683088,-102.1670299905376,Female,2017-03-21 14:49:19 UTC,Organic
2179,144108.0,22.0,Cancelled,2021-03-13 21:54:12 UTC,,,,2738,Jeffrey,Russell,dvalentine@hotmail.com,53,Phoenix,Arizona,USA,85024,43.26871744233857,-102.17647717443415,Male,2020-04-13 21:12:06 UTC,Email
2180,326177.0,209.98999786376956,Cancelled,2021-06-09 15:57:35 UTC,,,,3135,Joshua,Stevens,russellharrison@gmail.com,73,Scottsdale,Arizona,USA,85266,43.30534488828297,-102.2003517568844,Female,2017-07-11 05:14:24 UTC,Facebook
2182,73325.0,68.0,Complete,2019-01-19 03:23:57 UTC,,2019-01-21,2019-01-26,3307,Keith,Burton,crawfordbrad@smith.com,51,Phoenix,Arizona,USA,85064,43.25911788642422,-102.16083644169645,Female,2017-03-27 13:28:10 UTC,Organic
2185,172966.0,49.9900016784668,Complete,2021-10-18 09:47:53 UTC,,2021-10-20,2021-10-24,3279,Janet,Golden,brianna10@yahoo.com,59,Mesa,Arizona,USA,85202,43.36686272218667,-101.82416180616524,Male,2018-09-15 21:40:27 UTC,Search
2188,27231.0,22.0,Complete,2021-10-16 01:14:57 UTC,,2021-10-17,2021-10-21,34,Laura,Garza,christopherrogers@gmail.com,53,Phoenix,Arizona,USA,85006,43.28729515678933,-102.22036999868108,Male,2017-09-26 00:24:33 UTC,Organic
2189,175801.0,64.0,Complete,2020-10-16 07:07:18 UTC,,2020-10-18,2020-10-25,207,Janice,Simpson,lowejonathan@gomez-green.com,67,Tucson,Arizona,USA,85704,42.4036912309902,-101.09205817369404,Female,2019-02-21 08:39:10 UTC,Email
2196,4180.0,34.5,Complete,2020-05-03 15:00:45 UTC,,2020-05-07,2020-05-14,4318,Dawn,Brown,njones@hotmail.com,26,Peoria,Arizona,USA,85385,43.2920985753728,-102.15595057106756,Female,2019-10-06 22:06:10 UTC,Facebook
2200,272447.0,28.0,Complete,2016-06-22 01:37:51 UTC,,2016-07-03,2016-07-08,1721,Mary,Garza,aaron92@yahoo.com,62,Surprise,Arizona,USA,85378,43.29997501982401,-102.16372854859657,Male,2017-04-16 08:00:40 UTC,Email
2207,65139.0,17.989999771118164,Complete,2020-07-09 04:53:58 UTC,,2020-07-13,2020-07-19,3265,Pamela,Fernandez,nparsons@hotmail.com,24,Tucson,Arizona,USA,85702,41.99734940959816,-101.8927083797944,Male,2019-03-22 08:29:54 UTC,Facebook
2218,240859.0,26.989999771118164,Complete,2020-01-20 01:26:37 UTC,,2020-01-24,2020-01-28,1017,Julie,Fernandez,vliu@hotmail.com,40,Phoenix,Arizona,USA,85043,43.299877861218185,-102.1667996743041,Male,2020-05-27 07:33:13 UTC,Organic
2220,251663.0,25.600000381469727,Complete,2017-11-22 15:08:36 UTC,,2017-11-24,2017-11-29,1333,Jenny,Morrow,vdixon@hotmail.com,68,Scottsdale,Arizona,USA,85266,43.272731719463664,-102.20254568010252,Male,2019-10-19 20:18:54 UTC,Organic
2223,74008.0,60.0,Complete,2021-01-14 09:29:09 UTC,,2021-01-18,2021-01-22,3865,Kathryn,Bullock,mark14@miller-underwood.biz,32,Phoenix,Arizona,USA,85016,43.27916578855683,-102.20742847134171,Male,2019-07-28 19:39:30 UTC,Organic
2224,155052.0,59.9900016784668,Complete,2021-03-19 07:05:45 UTC,,2021-03-21,2021-03-26,2003,Justin,Jones,tortiz@hotmail.com,49,Scottsdale,Arizona,USA,85258,43.289282318062,-102.17264267676946,Female,2019-04-16 11:46:23 UTC,Search
2228,267925.0,29.989999771118164,Complete,2020-02-24 05:40:46 UTC,,2020-02-28,2020-03-04,2303,Harry,Briggs,warneranna@gmail.com,74,Surprise,Arizona,USA,85379,43.4321129753148,-102.15205117425756,Female,2018-02-14 17:10:21 UTC,Organic
2229,261261.0,19.0,Complete,2020-04-15 03:43:51 UTC,,2020-04-19,2020-04-24,3927,Ronald,Hines,ishannon@lee.com,49,Florence,Arizona,USA,85232,42.98107610440634,-101.43208287095412,Female,2018-10-13 20:27:15 UTC,Search
2238,118939.0,49.9900016784668,Complete,2018-08-27 01:40:01 UTC,,2018-09-01,2018-09-06,1967,Juan,Meza,zchapman@yahoo.com,22,Tempe,Arizona,USA,85287,43.39966424959081,-101.94567267280624,Female,2020-01-11 18:44:16 UTC,Organic
2250,92122.0,54.9900016784668,Complete,2019-12-11 23:54:05 UTC,,2019-12-13,2019-12-20,61,Christopher,Adams,tjohnson@gmail.com,47,Phoenix,Arizona,USA,85034,43.41304232681757,-101.99413072613712,Male,2020-08-21 06:05:47 UTC,Display
2258,221452.0,2.5,Complete,2020-10-03 13:09:49 UTC,,2020-10-07,2020-10-12,2244,Hunter,Bryant,stevenhester@gmail.com,46,Phoenix,Arizona,USA,85010,43.292736407991086,-102.21392955238396,Female,2020-05-30 21:52:35 UTC,Organic
2265,312864.0,15.989999771118164,Complete,2020-07-26 23:02:18 UTC,,2020-07-31,2020-08-05,2707,Janet,Cameron,bookerjanet@carter.com,22,Colorado City,Arizona,USA,86021,46.97254191125212,-102.9846130478068,Male,2019-04-21 18:10:44 UTC,Organic
2266,368173.0,43.0,Complete,2021-09-21 17:44:17 UTC,,2021-09-23,2021-09-30,979,Megan,Roth,stevensgina@young.com,24,Glendale,Arizona,USA,85307,43.28063858124025,-102.16112420541468,Female,2020-07-17 05:46:24 UTC,Search
2267,220671.0,65.0,Complete,2020-05-07 04:54:21 UTC,,2020-05-08,2020-05-14,3838,Valerie,Gomez,nmays@hotmail.com,22,Kingman,Arizona,USA,86401,45.3618446299088,-104.04936323869534,Female,2017-04-12 18:47:16 UTC,Search
2268,133814.0,39.950000762939446,Complete,2021-02-21 07:44:03 UTC,,2021-02-23,2021-03-02,484,Kathleen,Galvan,fcraig@gmail.com,46,Tucson,Arizona,USA,85749,42.26894974409521,-100.71949070350897,Female,2018-09-06 17:29:19 UTC,Organic
2269,335854.0,36.25,Complete,2020-02-25 18:27:46 UTC,,2020-02-27,2020-03-04,1181,Jonathan,Johnson,michelle12@carrillo-berry.com,49,Phoenix,Arizona,USA,85067,43.29902078501232,-102.21287040761106,Female,2020-09-07 02:28:33 UTC,Search
2271,145523.0,13.960000038146973,Complete,2021-06-15 03:29:23 UTC,,2021-06-18,2021-06-22,3852,Jasmine,Kope,roger08@hudson.org,72,Tucson,Arizona,USA,85713,42.183695774706095,-100.94146150626516,Female,2020-06-14 17:33:39 UTC,Search
2275,305108.0,25.0,Complete,2018-02-20 21:24:09 UTC,,2018-02-23,2018-02-28,581,Patricia,Anderson,cmoran@hernandez.com,51,Tempe,Arizona,USA,85283,43.35830911160125,-101.85484065059784,Female,2020-01-19 16:32:24 UTC,Organic
2277,252629.0,149.0,Complete,2019-02-15 03:18:09 UTC,,2019-02-16,2019-02-24,2576,Lisa,Blake,martinlarry@hotmail.com,64,Phoenix,Arizona,USA,85023,43.31035559663435,-102.16586196291274,Female,2019-11-02 17:35:00 UTC,Search
2280,311765.0,75.11000061035155,Returned,2018-06-09 17:57:46 UTC,,2018-06-12,,1597,Andrea,Colon,rebeccabrewer@yahoo.com,84,Phoenix,Arizona,USA,85061,43.30334974352778,-102.1703649090491,Female,2020-03-17 06:18:10 UTC,Email
2287,231940.0,24.200000762939453,Complete,2017-11-04 00:07:03 UTC,,2017-11-06,2017-11-10,1754,Daniel,Allen,jason37@hotmail.com,69,Phoenix,Arizona,USA,85069,43.296965487912665,-102.19000993486247,Female,2021-02-08 06:05:00 UTC,Organic
2290,295736.0,44.400001525878906,Cancelled,2019-12-26 01:07:07 UTC,,2019-12-29,2020-01-03,4087,Jessica,Jenkins,austin04@gmail.com,24,Phoenix,Arizona,USA,85067,43.30132249763307,-102.15312832059904,Female,2016-10-06 19:38:21 UTC,Display
2294,139776.0,54.9900016784668,Complete,2021-09-21 02:14:39 UTC,,2021-09-23,2021-09-29,2156,Shirley,Gibson,smithmark@yahoo.com,83,Chandler,Arizona,USA,85246,43.24083505532976,-102.16235939050118,Female,2020-09-11 03:17:35 UTC,Search
2296,6700.0,31.049999237060547,Complete,2020-12-18 03:33:37 UTC,,2020-12-19,2020-12-24,2871,Joshua,Carr,jacqueline49@yahoo.com,26,Mesa,Arizona,USA,85215,43.46994096744371,-101.68630641707897,Female,2021-04-30 16:20:30 UTC,Organic
2300,170162.0,34.97999954223633,Complete,2020-06-08 05:06:06 UTC,,2020-06-10,2020-06-14,2717,Robert,Moody,kimcandace@vasquez-johnson.biz,74,Phoenix,Arizona,USA,85016,43.27368359102657,-102.17175279061212,Male,2020-04-19 01:40:02 UTC,Search
2301,262695.0,25.950000762939453,Complete,2019-01-06 08:53:15 UTC,,2018-04-18,2018-04-25,1021,Heidi,Peterson,sanchezjoshua@hotmail.com,24,Yuma,Arizona,USA,85369,42.74902298970597,-104.08219993809766,Male,2020-03-27 04:44:57 UTC,Search
2303,300450.0,18.6200008392334,Complete,2020-12-14 14:23:43 UTC,,2020-12-17,2020-12-23,1742,Andrea,Murray,annmartin@jones.com,24,Tucson,Arizona,USA,85704,42.4078911844088,-101.11097575873733,Male,2018-11-04 12:01:46 UTC,Search
2305,163187.0,15.0,Complete,2020-03-02 10:23:27 UTC,,2020-03-05,2020-03-09,3541,Jonathan,Smith,brenda53@gay.biz,62,Phoenix,Arizona,USA,85072,43.37287172285949,-101.9039076550596,Female,2017-01-21 02:35:51 UTC,Email
2307,284681.0,68.0,Complete,2019-03-28 03:36:18 UTC,,2019-04-01,2019-04-04,141,Edgar,Sullivan,ryanwaller@watkins.com,38,Glendale,Arizona,USA,85305,43.256227290137446,-102.1735524398654,Female,2019-03-18 13:55:47 UTC,Email
2308,254682.0,45.0,Complete,2019-03-05 09:37:11 UTC,,2019-03-06,2019-03-12,3354,Michael,Harrison,theresapierce@gmail.com,26,Phoenix,Arizona,USA,85029,43.29509933381501,-102.20272524181505,Female,2018-02-11 14:24:59 UTC,Organic
2318,179154.0,12.989999771118164,Complete,2020-08-30 20:26:12 UTC,,2020-09-02,2020-09-07,2152,David,Burns,eileen26@hotmail.com,51,Tucson,Arizona,USA,85718,42.28462768006354,-100.90745280375444,Female,2021-02-20 15:02:11 UTC,Display
2320,106581.0,39.9900016784668,Complete,2019-06-06 16:57:43 UTC,,2019-06-08,2019-06-13,3612,Jean,Alexander,annlyons@yahoo.com,71,San Luis,Arizona,USA,85349,42.53316090188565,-104.763307632132,Male,2017-05-23 21:50:03 UTC,Organic
2329,122659.0,9.449999809265137,Complete,2019-12-18 03:53:01 UTC,,2019-12-23,2019-12-27,3414,Janet,Gray,smithjack@allen.com,26,El Mirage,Arizona,USA,85335,43.2789154020758,-102.18896932925922,Male,2020-05-10 03:55:35 UTC,Facebook
2333,351802.0,6.989999771118164,Complete,2020-04-30 02:55:18 UTC,,2020-05-03,2020-05-07,1582,Julie,Kelley,scottmartin@edwards-hinton.com,22,Tucson,Arizona,USA,85706,42.12366685656604,-100.8977021828012,Male,2021-03-15 22:01:38 UTC,Facebook
2338,118381.0,36.9900016784668,Complete,2018-06-11 11:11:41 UTC,,2018-06-15,2018-06-20,2065,Caleb,Harrison,mcastillo@walters.org,26,Tucson,Arizona,USA,85719,42.229836308078816,-100.97604696341108,Male,2019-07-07 16:51:53 UTC,Email
2346,356046.0,54.9900016784668,Complete,2018-02-17 18:15:55 UTC,,2018-02-18,2018-02-24,2920,Joseph,Carter,pblanchard@robinson.net,111,Mesa,Arizona,USA,85215,43.43944953335896,-101.74904116691609,Female,2020-02-20 05:30:40 UTC,Organic
2353,50966.0,59.5,Complete,2019-11-30 23:54:14 UTC,,2017-10-13,2017-10-18,2952,Theodore,Oliver,jasonjones@morales-mullins.com,26,Glendale,Arizona,USA,85306,43.270074925775056,-102.20999458254693,Female,2020-12-18 22:56:43 UTC,Email
2359,36603.0,59.950000762939446,Complete,2021-09-02 04:03:09 UTC,,2021-09-04,2021-09-08,4203,Kathryn,Dalton,marcboyle@fitzgerald.net,58,Glendale,Arizona,USA,85302,43.27914032237692,-102.19151721044962,Female,2018-09-06 13:35:02 UTC,Organic
2360,151954.0,6.0,Complete,2020-11-10 07:48:23 UTC,,2020-11-14,2020-11-18,3582,Madison,Foley,msmith@ward.com,96,Phoenix,Arizona,USA,85080,43.24428077871255,-102.2184661513071,Male,2021-09-07 17:51:13 UTC,Organic
2370,195870.0,20.0,Complete,2019-02-16 03:38:57 UTC,,2019-11-21,2019-11-24,3269,Joshua,Cole,jonathanortiz@hotmail.com,37,Queen Creek,Arizona,USA,85242,43.285216295493335,-101.65311189779187,Male,2017-04-15 05:15:27 UTC,Organic
